Multi-channel current sampling measurement data file. Number of NWFETs measured:  5

Channel settings:
SMU1 (Id sampling channel): 	Voltage: 0.250V
SMU2 (Is sampling channel): 	Voltage: 0.000V
SMU3 (Vd biasing channel): 	Voltage: 0.250V
SMU4 (gate channel): 	Voltage: 1.150V

Measurement comments:



Time (s) [NW12]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW13]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW14]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW15]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW22]	SMU1	SMU2	SMU3	SMU4	

7233.533000	6.483650E-8	-6.392350E-8	0.000000	1.918325E-9	7235.379000	7.382400E-8	-7.349000E-8	-2.000000E-12	1.893790E-9	7237.268000	8.211250E-8	-8.179500E-8	0.000000	1.980405E-9	7239.109000	8.148050E-8	-8.074950E-8	-1.500000E-12	1.907460E-9	7240.995000	8.847150E-8	-8.832350E-8	-2.500000E-12	2.024200E-9
7242.901000	6.344750E-8	-6.365600E-8	0.000000	1.873990E-9	7244.747000	7.458400E-8	-7.348050E-8	0.000000	1.902985E-9	7246.593000	8.201350E-8	-8.160350E-8	-2.500000E-12	1.893570E-9	7248.474000	8.272300E-8	-8.210850E-8	0.000000	1.871665E-9	7250.320000	8.846250E-8	-8.836900E-8	-5.000000E-13	1.852225E-9
7252.215000	6.557100E-8	-6.516750E-8	-2.000000E-12	2.028270E-9	7254.100000	7.343400E-8	-7.324300E-8	0.000000	2.004820E-9	7255.942000	8.167450E-8	-8.125250E-8	-5.000000E-13	1.978585E-9	7257.801000	8.111800E-8	-8.026650E-8	0.000000	1.909055E-9	7259.651000	8.858550E-8	-8.814950E-8	-1.500000E-12	1.868330E-9
7261.546000	6.417900E-8	-6.420900E-8	-1.500000E-12	1.930250E-9	7263.433000	7.364350E-8	-7.244950E-8	-1.000000E-12	1.892720E-9	7265.296000	8.255650E-8	-8.231350E-8	-5.000000E-13	1.912675E-9	7267.175000	8.185050E-8	-8.090850E-8	0.000000	1.993405E-9	7269.018000	8.836200E-8	-8.806600E-8	-5.000000E-13	1.976085E-9
7270.920000	6.470500E-8	-6.424950E-8	-5.000000E-13	1.891110E-9	7272.783000	7.389100E-8	-7.327450E-8	-2.000000E-12	1.900935E-9	7274.665000	8.229900E-8	-8.228650E-8	5.000000E-13	1.828730E-9	7276.527000	8.286300E-8	-8.148200E-8	-5.000000E-13	1.881525E-9	7278.392000	8.778500E-8	-8.790800E-8	-1.500000E-12	1.953225E-9
7280.304000	6.437050E-8	-6.467500E-8	0.000000	1.895130E-9	7282.153000	7.328100E-8	-7.252950E-8	-1.500000E-12	1.971020E-9	7284.035000	8.261500E-8	-8.240200E-8	0.000000	1.975610E-9	7285.880000	8.166400E-8	-8.143700E-8	-5.000000E-13	1.998715E-9	7287.739000	8.896050E-8	-8.830700E-8	5.000000E-13	1.957990E-9
7289.633000	6.474350E-8	-6.430000E-8	-5.000000E-13	1.988690E-9	7291.500000	7.340750E-8	-7.302250E-8	-5.000000E-13	1.992060E-9	7293.360000	8.325450E-8	-8.258350E-8	5.000000E-13	1.978940E-9	7295.220000	8.287350E-8	-8.207450E-8	-2.500000E-12	1.996960E-9	7297.096000	8.913750E-8	-8.868500E-8	-1.000000E-12	1.914825E-9
7299.005000	6.378750E-8	-6.380800E-8	-1.000000E-12	1.940105E-9	7300.883000	7.450350E-8	-7.452250E-8	5.000000E-13	1.918340E-9	7302.750000	8.324350E-8	-8.275500E-8	0.000000	1.945890E-9	7304.596000	8.306700E-8	-8.212150E-8	0.000000	1.906545E-9	7306.441000	8.922350E-8	-8.851400E-8	-2.500000E-12	1.940255E-9
7308.356000	6.514400E-8	-6.492200E-8	-2.000000E-12	1.948905E-9	7310.235000	7.466900E-8	-7.366800E-8	-5.000000E-13	1.921855E-9	7312.103000	8.308300E-8	-8.294250E-8	0.000000	1.922795E-9	7313.981000	8.301400E-8	-8.247500E-8	-1.000000E-12	1.998450E-9	7315.841000	8.980100E-8	-8.895550E-8	0.000000	1.983195E-9
7317.719000	6.530600E-8	-6.534000E-8	0.000000	1.969940E-9	7319.565000	7.452500E-8	-7.379100E-8	-5.000000E-13	1.977910E-9	7321.445000	8.328900E-8	-8.259750E-8	-5.000000E-13	1.924395E-9	7323.326000	8.197650E-8	-8.175850E-8	-5.000000E-13	1.969605E-9	7325.205000	9.000650E-8	-8.962300E-8	-1.500000E-12	1.929040E-9
7327.103000	6.520350E-8	-6.460500E-8	0.000000	1.901700E-9	7328.948000	7.491500E-8	-7.465100E-8	-2.000000E-12	1.877865E-9	7330.832000	8.356150E-8	-8.251800E-8	-1.000000E-12	2.008805E-9	7332.694000	8.310400E-8	-8.290450E-8	5.000000E-13	1.990705E-9	7334.558000	8.866500E-8	-8.791300E-8	-5.000000E-13	2.007905E-9
7336.446000	6.465900E-8	-6.388050E-8	5.000000E-13	1.970220E-9	7338.315000	7.351800E-8	-7.434050E-8	-1.000000E-12	1.938565E-9	7340.181000	8.356250E-8	-8.263150E-8	-1.000000E-12	2.059930E-9	7342.049000	8.241850E-8	-8.110350E-8	-1.000000E-12	2.049645E-9	7343.914000	8.958000E-8	-8.955950E-8	-5.000000E-13	1.970125E-9
7345.815000	6.422200E-8	-6.421750E-8	-1.000000E-12	2.016445E-9	7347.701000	7.490250E-8	-7.447800E-8	5.000000E-13	1.997625E-9	7349.562000	8.255950E-8	-8.188950E-8	-5.000000E-13	1.991260E-9	7351.430000	8.313400E-8	-8.228550E-8	-5.000000E-13	1.955920E-9	7353.295000	8.899750E-8	-8.749400E-8	-1.000000E-12	2.016560E-9
7355.191000	6.452600E-8	-6.478250E-8	-1.000000E-12	1.961330E-9	7357.072000	7.401050E-8	-7.369300E-8	0.000000	2.019570E-9	7358.912000	8.245350E-8	-8.192750E-8	0.000000	1.949870E-9	7360.757000	8.337150E-8	-8.239750E-8	5.000000E-13	2.036570E-9	7362.621000	9.028450E-8	-8.971500E-8	0.000000	1.880170E-9
7364.503000	6.467000E-8	-6.443050E-8	-5.000000E-13	2.013105E-9	7366.364000	7.441050E-8	-7.379900E-8	-5.000000E-13	1.987640E-9	7368.228000	8.285350E-8	-8.234000E-8	-1.000000E-12	1.907735E-9	7370.093000	8.319150E-8	-8.293550E-8	-5.000000E-13	2.007400E-9	7371.955000	9.094000E-8	-9.017850E-8	5.000000E-13	1.997470E-9
7373.849000	6.346950E-8	-6.276650E-8	-1.000000E-12	1.967110E-9	7375.726000	7.486200E-8	-7.444550E-8	-1.500000E-12	2.075405E-9	7377.584000	8.324600E-8	-8.281350E-8	-5.000000E-13	2.010700E-9	7379.446000	8.257550E-8	-8.150600E-8	0.000000	1.956125E-9	7381.300000	8.957250E-8	-8.947500E-8	-1.000000E-12	1.923830E-9
7383.181000	6.428600E-8	-6.396700E-8	-1.500000E-12	1.991520E-9	7385.061000	7.419200E-8	-7.357650E-8	-1.500000E-12	1.928620E-9	7386.941000	8.295050E-8	-8.273550E-8	0.000000	2.009105E-9	7388.788000	8.225900E-8	-8.215450E-8	-5.000000E-13	1.977685E-9	7390.670000	8.984300E-8	-8.924750E-8	-1.000000E-12	2.006610E-9
7392.568000	6.487950E-8	-6.470150E-8	5.000000E-13	1.919045E-9	7394.431000	7.565500E-8	-7.487300E-8	-1.000000E-12	1.980260E-9	7396.310000	8.279950E-8	-8.269000E-8	0.000000	1.913380E-9	7398.155000	8.390150E-8	-8.271600E-8	-1.000000E-12	1.899845E-9	7400.033000	9.018050E-8	-9.004100E-8	-5.000000E-13	2.062350E-9
7401.923000	6.635600E-8	-6.537250E-8	-1.500000E-12	2.005835E-9	7403.786000	7.435000E-8	-7.380150E-8	0.000000	2.059675E-9	7405.632000	8.420600E-8	-8.388800E-8	-5.000000E-13	2.099420E-9	7407.495000	8.314150E-8	-8.269150E-8	-5.000000E-13	1.996845E-9	7409.362000	9.135450E-8	-9.022500E-8	-1.500000E-12	2.000715E-9
7411.258000	6.460800E-8	-6.412150E-8	0.000000	2.099580E-9	7413.100000	7.526950E-8	-7.529400E-8	0.000000	2.071140E-9	7414.941000	8.387350E-8	-8.351000E-8	0.000000	2.077835E-9	7416.782000	8.379050E-8	-8.320550E-8	-1.000000E-12	2.093160E-9	7418.639000	8.982550E-8	-8.983950E-8	5.000000E-13	2.059435E-9
7420.530000	6.476750E-8	-6.471200E-8	5.000000E-13	1.944265E-9	7422.392000	7.510500E-8	-7.434800E-8	-1.500000E-12	1.952185E-9	7424.255000	8.319400E-8	-8.314850E-8	0.000000	1.976205E-9	7426.104000	8.323100E-8	-8.249300E-8	-1.000000E-12	2.060570E-9	7427.970000	9.082750E-8	-9.050250E-8	-5.000000E-13	2.095565E-9
7429.878000	6.418550E-8	-6.382450E-8	0.000000	1.990830E-9	7431.728000	7.425550E-8	-7.412200E-8	-1.500000E-12	2.008180E-9	7433.606000	8.492400E-8	-8.448800E-8	-2.000000E-12	2.055585E-9	7435.475000	8.244950E-8	-8.229100E-8	-1.500000E-12	2.088520E-9	7437.351000	8.984700E-8	-8.896750E-8	-1.500000E-12	2.031385E-9
7439.268000	6.432200E-8	-6.408100E-8	-1.500000E-12	2.011880E-9	7441.129000	7.480750E-8	-7.475600E-8	-2.000000E-12	2.014935E-9	7443.008000	8.299550E-8	-8.234800E-8	-5.000000E-13	1.963285E-9	7444.870000	8.413850E-8	-8.368600E-8	-3.000000E-12	2.004720E-9	7446.750000	9.137450E-8	-9.034700E-8	0.000000	2.009065E-9
7448.623000	6.574900E-8	-6.464150E-8	0.000000	1.973450E-9	7450.502000	7.615750E-8	-7.510850E-8	5.000000E-13	1.983350E-9	7452.364000	8.385850E-8	-8.382950E-8	0.000000	1.960110E-9	7454.211000	8.517700E-8	-8.349250E-8	-1.500000E-12	2.004950E-9	7456.074000	9.093950E-8	-9.051650E-8	-5.000000E-13	2.047530E-9
7457.968000	6.533050E-8	-6.452300E-8	-1.000000E-12	1.955900E-9	7459.849000	7.542500E-8	-7.427100E-8	-1.000000E-12	1.934790E-9	7461.729000	8.392100E-8	-8.387950E-8	-1.000000E-12	1.973735E-9	7463.611000	8.513250E-8	-8.444400E-8	-2.000000E-12	1.954345E-9	7465.493000	9.171950E-8	-9.169250E-8	-2.500000E-12	2.008370E-9
7467.396000	6.531550E-8	-6.448750E-8	0.000000	2.028005E-9	7469.242000	7.545250E-8	-7.540800E-8	-5.000000E-13	2.026375E-9	7471.106000	8.374600E-8	-8.288650E-8	-5.000000E-13	2.000535E-9	7472.976000	8.489450E-8	-8.422050E-8	-5.000000E-13	1.917695E-9	7474.841000	9.101950E-8	-9.088200E-8	-5.000000E-13	1.947005E-9
7476.735000	6.517550E-8	-6.506250E-8	0.000000	2.008945E-9	7478.582000	7.661250E-8	-7.613950E-8	-5.000000E-13	1.947740E-9	7480.446000	8.443800E-8	-8.372450E-8	-1.500000E-12	1.997340E-9	7482.325000	8.462250E-8	-8.419050E-8	-5.000000E-13	1.951020E-9	7484.189000	9.074450E-8	-8.990400E-8	0.000000	2.007965E-9
7486.068000	6.511100E-8	-6.512300E-8	-1.000000E-12	2.031415E-9	7487.931000	7.563750E-8	-7.536900E-8	-5.000000E-13	2.013180E-9	7489.813000	8.430400E-8	-8.377400E-8	-5.000000E-13	2.056640E-9	7491.676000	8.514100E-8	-8.445350E-8	5.000000E-13	2.043455E-9	7493.538000	9.168500E-8	-9.130400E-8	-2.500000E-12	1.977045E-9
7495.455000	6.584100E-8	-6.575350E-8	0.000000	1.993420E-9	7497.304000	7.486450E-8	-7.536450E-8	1.000000E-12	1.961670E-9	7499.166000	8.400950E-8	-8.359100E-8	-1.000000E-12	1.958185E-9	7501.045000	8.408600E-8	-8.393750E-8	5.000000E-13	1.988095E-9	7502.906000	9.169150E-8	-9.119100E-8	-2.000000E-12	1.972660E-9
7504.819000	6.738350E-8	-6.666900E-8	0.000000	2.010375E-9	7506.666000	7.534800E-8	-7.508200E-8	-1.000000E-12	1.941570E-9	7508.547000	8.428200E-8	-8.384500E-8	0.000000	1.937080E-9	7510.394000	8.471350E-8	-8.314900E-8	-1.000000E-12	1.996345E-9	7512.273000	9.187450E-8	-9.140250E-8	0.000000	1.977210E-9
7514.152000	6.688600E-8	-6.624400E-8	0.000000	1.965025E-9	7515.998000	7.655100E-8	-7.495350E-8	5.000000E-13	2.017600E-9	7517.862000	8.194750E-8	-8.176650E-8	5.000000E-13	2.004425E-9	7519.717000	8.459400E-8	-8.417950E-8	0.000000	1.981740E-9	7521.595000	9.068750E-8	-9.066850E-8	0.000000	1.996200E-9
7523.511000	6.728500E-8	-6.671700E-8	-5.000000E-13	2.042350E-9	7525.376000	7.553550E-8	-7.543450E-8	5.000000E-13	2.001780E-9	7527.238000	8.328550E-8	-8.226050E-8	-2.000000E-12	1.938410E-9	7529.124000	8.509250E-8	-8.415800E-8	-2.000000E-12	1.950945E-9	7531.004000	9.088900E-8	-9.086900E-8	0.000000	1.952090E-9
7532.881000	6.670200E-8	-6.655350E-8	-5.000000E-13	1.994045E-9	7534.747000	7.691200E-8	-7.677350E-8	0.000000	1.952235E-9	7536.625000	8.518250E-8	-8.460400E-8	1.000000E-12	2.020310E-9	7538.499000	8.369300E-8	-8.349900E-8	-1.000000E-12	1.993715E-9	7540.362000	9.255800E-8	-9.177550E-8	-1.000000E-12	2.000235E-9
7542.257000	6.775400E-8	-6.727050E-8	-5.000000E-13	1.936870E-9	7544.120000	7.624350E-8	-7.455550E-8	1.000000E-12	1.927805E-9	7545.983000	8.322250E-8	-8.274300E-8	-1.500000E-12	1.927990E-9	7547.864000	8.497050E-8	-8.464350E-8	-5.000000E-13	1.931060E-9	7549.727000	9.229150E-8	-9.185200E-8	-2.000000E-12	1.925875E-9
7551.639000	6.723950E-8	-6.657750E-8	0.000000	2.000130E-9	7553.487000	7.544600E-8	-7.511000E-8	0.000000	2.018900E-9	7555.359000	8.173250E-8	-8.148650E-8	-1.500000E-12	2.000560E-9	7557.238000	8.365850E-8	-8.301200E-8	0.000000	1.941800E-9	7559.083000	9.345850E-8	-9.226550E-8	0.000000	1.963670E-9
7560.962000	6.786850E-8	-6.686700E-8	0.000000	1.986435E-9	7562.813000	7.552400E-8	-7.547350E-8	-1.000000E-12	1.930175E-9	7564.691000	8.247000E-8	-8.187850E-8	-5.000000E-13	2.044045E-9	7566.549000	8.491800E-8	-8.392400E-8	1.000000E-12	1.934290E-9	7568.416000	9.213700E-8	-9.113800E-8	0.000000	1.927250E-9
7570.295000	6.638300E-8	-6.539950E-8	-5.000000E-13	1.909525E-9	7572.157000	7.564050E-8	-7.554900E-8	-5.000000E-13	1.926295E-9	7574.023000	8.200950E-8	-8.230850E-8	-1.000000E-12	2.018350E-9	7575.888000	8.456150E-8	-8.432900E-8	-1.500000E-12	2.050780E-9	7577.766000	9.294050E-8	-9.202050E-8	0.000000	1.943995E-9
7579.651000	6.605950E-8	-6.551150E-8	-2.000000E-12	1.995395E-9	7581.507000	7.552200E-8	-7.477050E-8	5.000000E-13	1.954550E-9	7583.376000	8.271250E-8	-8.224450E-8	-1.000000E-12	1.880235E-9	7585.257000	8.478950E-8	-8.418150E-8	-5.000000E-13	1.924540E-9	7587.122000	9.164600E-8	-9.188900E-8	-5.000000E-13	1.948250E-9
7589.012000	6.618650E-8	-6.597750E-8	0.000000	2.031150E-9	7590.856000	7.589400E-8	-7.549400E-8	0.000000	1.944505E-9	7592.702000	8.284800E-8	-8.215100E-8	-5.000000E-13	1.896975E-9	7594.565000	8.496600E-8	-8.454750E-8	-1.000000E-12	1.912240E-9	7596.431000	9.216350E-8	-9.200150E-8	-1.000000E-12	1.930430E-9
7598.340000	6.655050E-8	-6.651950E-8	-1.000000E-12	2.011220E-9	7600.203000	7.501450E-8	-7.393800E-8	-5.000000E-13	1.986160E-9	7602.065000	8.247700E-8	-8.233750E-8	-5.000000E-13	1.982135E-9	7603.928000	8.434650E-8	-8.435900E-8	-5.000000E-13	1.930990E-9	7605.814000	9.233000E-8	-9.220000E-8	-1.500000E-12	2.009975E-9
7607.717000	6.675500E-8	-6.595850E-8	5.000000E-13	1.929390E-9	7609.579000	7.596500E-8	-7.622350E-8	-5.000000E-13	1.924535E-9	7611.443000	8.322950E-8	-8.334000E-8	-1.000000E-12	1.888330E-9	7613.323000	8.384300E-8	-8.377800E-8	-5.000000E-13	1.922640E-9	7615.187000	9.271400E-8	-9.216950E-8	-5.000000E-13	1.907800E-9
7617.070000	6.588750E-8	-6.567400E-8	-5.000000E-13	1.937980E-9	7618.933000	7.658900E-8	-7.524500E-8	-1.000000E-12	1.912690E-9	7620.796000	8.181500E-8	-8.216950E-8	-5.000000E-13	1.915805E-9	7622.678000	8.465750E-8	-8.440600E-8	-1.000000E-12	1.909525E-9	7624.540000	9.189300E-8	-9.177500E-8	-3.000000E-12	1.913150E-9
7626.450000	6.700200E-8	-6.696750E-8	-1.000000E-12	1.933185E-9	7628.317000	7.674550E-8	-7.660000E-8	-5.000000E-13	1.945020E-9	7630.179000	8.572600E-8	-8.515150E-8	-5.000000E-13	1.903605E-9	7632.043000	8.443200E-8	-8.418400E-8	5.000000E-13	1.933995E-9	7633.907000	9.260400E-8	-9.175000E-8	-2.500000E-12	1.930625E-9
7635.816000	6.755400E-8	-6.694300E-8	0.000000	1.996450E-9	7637.662000	7.576850E-8	-7.538100E-8	-5.000000E-13	2.037220E-9	7639.518000	8.440700E-8	-8.406600E-8	-1.500000E-12	2.001465E-9	7641.378000	8.452050E-8	-8.356600E-8	0.000000	2.002705E-9	7643.226000	9.356650E-8	-9.304000E-8	-5.000000E-13	1.918295E-9
7645.116000	6.682000E-8	-6.710450E-8	-5.000000E-13	2.003160E-9	7646.980000	7.589100E-8	-7.567000E-8	1.000000E-12	2.001750E-9	7648.860000	8.491400E-8	-8.415450E-8	0.000000	2.014000E-9	7650.740000	8.499300E-8	-8.403850E-8	0.000000	1.971470E-9	7652.588000	9.284500E-8	-9.236700E-8	0.000000	2.012060E-9
7654.462000	6.754650E-8	-6.728100E-8	-1.500000E-12	2.001145E-9	7656.345000	7.665200E-8	-7.607300E-8	-1.500000E-12	2.019440E-9	7658.224000	8.528150E-8	-8.465300E-8	5.000000E-13	1.985655E-9	7660.089000	8.514000E-8	-8.547850E-8	-5.000000E-13	2.011610E-9	7661.966000	9.325450E-8	-9.264400E-8	-5.000000E-13	1.980220E-9
7663.858000	6.728850E-8	-6.715350E-8	-5.000000E-13	1.914975E-9	7665.724000	7.773000E-8	-7.614850E-8	0.000000	1.954430E-9	7667.573000	8.358500E-8	-8.293350E-8	-5.000000E-13	1.985150E-9	7669.433000	8.558300E-8	-8.520500E-8	-1.500000E-12	1.987610E-9	7671.293000	9.442900E-8	-9.324750E-8	0.000000	1.889140E-9
7673.180000	6.718700E-8	-6.694750E-8	-1.000000E-12	1.921385E-9	7675.044000	7.695200E-8	-7.631650E-8	-5.000000E-13	1.890775E-9	7676.925000	8.444300E-8	-8.375800E-8	-1.000000E-12	1.932550E-9	7678.787000	8.532600E-8	-8.556400E-8	-1.000000E-12	1.925180E-9	7680.668000	9.261350E-8	-9.192300E-8	-5.000000E-13	1.910025E-9
7682.563000	6.840400E-8	-6.730200E-8	-5.000000E-13	2.015560E-9	7684.424000	7.663450E-8	-7.657300E-8	0.000000	2.016885E-9	7686.266000	8.331800E-8	-8.279050E-8	0.000000	2.011340E-9	7688.142000	8.484950E-8	-8.510700E-8	-5.000000E-13	1.960760E-9	7690.025000	9.372000E-8	-9.356250E-8	0.000000	1.941175E-9
7691.902000	6.750950E-8	-6.698700E-8	-1.000000E-12	1.914295E-9	7693.766000	7.750050E-8	-7.708250E-8	-1.000000E-12	1.930125E-9	7695.646000	8.343700E-8	-8.281350E-8	-5.000000E-13	1.961860E-9	7697.510000	8.457650E-8	-8.359150E-8	-5.000000E-13	1.884550E-9	7699.380000	9.360350E-8	-9.331600E-8	-1.500000E-12	1.839595E-9
7701.276000	6.710050E-8	-6.663550E-8	5.000000E-13	1.967995E-9	7703.132000	7.740100E-8	-7.653400E-8	-1.000000E-12	1.962715E-9	7704.995000	8.319100E-8	-8.284000E-8	0.000000	1.953535E-9	7706.838000	8.525750E-8	-8.445150E-8	-1.500000E-12	1.955375E-9	7708.719000	9.393200E-8	-9.350250E-8	-1.500000E-12	1.849080E-9
7710.631000	6.856200E-8	-6.793000E-8	-1.500000E-12	1.860645E-9	7712.518000	7.758450E-8	-7.727100E-8	-5.000000E-13	1.868105E-9	7714.380000	8.332900E-8	-8.258650E-8	-1.000000E-12	1.839855E-9	7716.260000	8.537000E-8	-8.460450E-8	-5.000000E-13	1.857710E-9	7718.124000	9.327800E-8	-9.336650E-8	5.000000E-13	1.886260E-9
7720.020000	6.754800E-8	-6.737750E-8	0.000000	1.881100E-9	7721.867000	7.677950E-8	-7.612450E-8	-5.000000E-13	1.924860E-9	7723.732000	8.360500E-8	-8.268450E-8	-5.000000E-13	1.918375E-9	7725.595000	8.616800E-8	-8.607950E-8	-1.000000E-12	1.963195E-9	7727.472000	9.403700E-8	-9.356500E-8	-1.000000E-12	1.974730E-9
7729.387000	6.850600E-8	-6.763300E-8	-5.000000E-13	1.829840E-9	7731.268000	7.699100E-8	-7.595800E-8	5.000000E-13	1.826905E-9	7733.132000	8.395600E-8	-8.331000E-8	-1.000000E-12	1.818510E-9	7735.011000	8.717350E-8	-8.549000E-8	-1.000000E-12	1.820960E-9	7736.875000	9.194100E-8	-9.179150E-8	-5.000000E-13	1.831390E-9
7738.769000	6.759050E-8	-6.715000E-8	-5.000000E-13	1.915650E-9	7740.632000	7.746600E-8	-7.716450E-8	5.000000E-13	1.925770E-9	7742.494000	8.627800E-8	-8.605150E-8	-5.000000E-13	1.921730E-9	7744.359000	8.640400E-8	-8.623900E-8	-5.000000E-13	1.966790E-9	7746.235000	9.295350E-8	-9.308100E-8	-1.000000E-12	1.937670E-9
7748.148000	6.753250E-8	-6.703700E-8	0.000000	1.848945E-9	7749.994000	7.583850E-8	-7.630650E-8	5.000000E-13	1.831700E-9	7751.857000	8.485700E-8	-8.439000E-8	5.000000E-13	1.943885E-9	7753.720000	8.584500E-8	-8.547900E-8	-5.000000E-13	1.841910E-9	7755.582000	9.305900E-8	-9.286800E-8	-5.000000E-13	1.870295E-9
7757.480000	6.789850E-8	-6.734950E-8	-1.500000E-12	1.828525E-9	7759.342000	7.692250E-8	-7.617500E-8	-1.500000E-12	1.853855E-9	7761.209000	8.473950E-8	-8.433800E-8	-5.000000E-13	1.892560E-9	7763.067000	8.561550E-8	-8.449050E-8	0.000000	1.984620E-9	7764.940000	9.476400E-8	-9.489200E-8	-1.000000E-12	1.891120E-9
7766.839000	6.818950E-8	-6.780150E-8	-1.000000E-12	1.973655E-9	7768.718000	7.692450E-8	-7.670400E-8	0.000000	1.877915E-9	7770.596000	8.549250E-8	-8.491600E-8	5.000000E-13	1.821985E-9	7772.459000	8.632400E-8	-8.526050E-8	-2.000000E-12	1.987380E-9	7774.341000	9.430850E-8	-9.300100E-8	-1.500000E-12	1.886060E-9
7776.254000	6.792600E-8	-6.775800E-8	0.000000	1.797880E-9	7778.101000	7.745550E-8	-7.717600E-8	-1.500000E-12	1.929115E-9	7779.980000	8.421250E-8	-8.410400E-8	0.000000	1.817535E-9	7781.859000	8.646850E-8	-8.612900E-8	5.000000E-13	1.835930E-9	7783.720000	9.493900E-8	-9.409450E-8	-1.000000E-12	1.863695E-9
7785.614000	6.774400E-8	-6.735400E-8	5.000000E-13	1.872845E-9	7787.480000	7.647850E-8	-7.613450E-8	-5.000000E-13	1.837180E-9	7789.342000	8.319750E-8	-8.262250E-8	-5.000000E-13	1.850095E-9	7791.203000	8.664600E-8	-8.674000E-8	-5.000000E-13	1.833670E-9	7793.067000	9.477850E-8	-9.499500E-8	-1.500000E-12	1.818165E-9
7794.960000	6.844850E-8	-6.742850E-8	-2.500000E-12	1.933135E-9	7796.841000	7.689400E-8	-7.664300E-8	-1.000000E-12	1.928540E-9	7798.710000	8.476150E-8	-8.393150E-8	-5.000000E-13	1.845700E-9	7800.571000	8.533850E-8	-8.457750E-8	-5.000000E-13	1.912530E-9	7802.431000	9.446050E-8	-9.385150E-8	-5.000000E-13	1.917265E-9
7804.320000	6.719300E-8	-6.750400E-8	-5.000000E-13	1.792870E-9	7806.186000	7.661500E-8	-7.678300E-8	5.000000E-13	1.871450E-9	7808.048000	8.517100E-8	-8.470400E-8	-5.000000E-13	1.830525E-9	7809.911000	8.496950E-8	-8.479700E-8	0.000000	1.911380E-9	7811.758000	9.468800E-8	-9.411000E-8	-2.000000E-12	1.898105E-9
7813.668000	6.846050E-8	-6.827550E-8	-2.500000E-12	1.859835E-9	7815.548000	7.718150E-8	-7.604850E-8	-1.000000E-12	1.881360E-9	7817.411000	8.589900E-8	-8.492000E-8	0.000000	1.906055E-9	7819.260000	8.560200E-8	-8.578850E-8	-5.000000E-13	1.901800E-9	7821.121000	9.462700E-8	-9.363950E-8	-1.000000E-12	1.803995E-9
7823.034000	6.831050E-8	-6.773000E-8	0.000000	1.848255E-9	7824.888000	7.760150E-8	-7.750900E-8	-2.500000E-12	1.801875E-9	7826.767000	8.524050E-8	-8.447650E-8	0.000000	1.797860E-9	7828.612000	8.598100E-8	-8.572050E-8	0.000000	1.876225E-9	7830.461000	9.459400E-8	-9.381050E-8	0.000000	1.810450E-9
7832.342000	6.700950E-8	-6.726600E-8	-5.000000E-13	1.888870E-9	7834.203000	7.655500E-8	-7.697750E-8	-1.500000E-12	1.908610E-9	7836.061000	8.510250E-8	-8.486200E-8	-5.000000E-13	1.909240E-9	7837.920000	8.706850E-8	-8.626150E-8	-5.000000E-13	1.847310E-9	7839.783000	9.304300E-8	-9.295100E-8	0.000000	1.900090E-9
7841.661000	6.853550E-8	-6.861850E-8	0.000000	1.903135E-9	7843.541000	7.695150E-8	-7.711650E-8	-2.500000E-12	1.894210E-9	7845.423000	8.527250E-8	-8.544800E-8	0.000000	1.853360E-9	7847.267000	8.668900E-8	-8.646000E-8	-5.000000E-13	1.864710E-9	7849.128000	9.369950E-8	-9.307250E-8	5.000000E-13	1.844795E-9
7851.023000	6.869500E-8	-6.882000E-8	-5.000000E-13	1.806500E-9	7852.892000	7.797800E-8	-7.761950E-8	-5.000000E-13	1.812855E-9	7854.771000	8.586900E-8	-8.505400E-8	-1.000000E-12	1.822970E-9	7856.634000	8.759750E-8	-8.801900E-8	-1.500000E-12	1.780815E-9	7858.501000	9.456650E-8	-9.381950E-8	-5.000000E-13	1.844470E-9
7860.392000	6.873900E-8	-6.828950E-8	0.000000	1.828585E-9	7862.237000	7.741350E-8	-7.777250E-8	0.000000	1.816895E-9	7864.118000	8.639950E-8	-8.586350E-8	-5.000000E-13	1.816640E-9	7865.980000	8.759900E-8	-8.736050E-8	-1.000000E-12	1.847250E-9	7867.842000	9.512000E-8	-9.479350E-8	-1.500000E-12	1.872370E-9
7869.751000	7.006750E-8	-6.915550E-8	-1.500000E-12	1.949555E-9	7871.611000	7.803800E-8	-7.796750E-8	0.000000	1.928820E-9	7873.453000	8.660500E-8	-8.627100E-8	-2.000000E-12	1.859610E-9	7875.334000	8.704650E-8	-8.522000E-8	-1.500000E-12	1.836625E-9	7877.198000	9.543200E-8	-9.490150E-8	-1.500000E-12	1.834845E-9
7879.110000	6.898650E-8	-6.866850E-8	0.000000	1.960930E-9	7880.953000	7.766350E-8	-7.712100E-8	1.000000E-12	1.922195E-9	7882.811000	8.658150E-8	-8.587550E-8	0.000000	1.907885E-9	7884.653000	8.616850E-8	-8.657150E-8	0.000000	1.834510E-9	7886.499000	9.433600E-8	-9.388350E-8	-5.000000E-13	1.812730E-9
